index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,latency
112356,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,132.4350000359118,1554475484691.0,1554475484559.0,BLIND,135.0
112357,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,149.1749999113381,1554475484844.0,1554475484694.0,BLIND,152.0
112358,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,133.0999999772757,1554475484980.0,1554475484846.0,BLIND,136.0
112359,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,116.71500001102686,1554475485099.0,1554475484982.0,BLIND,120.0
112360,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,149.19499983079731,1554475485251.0,1554475485102.0,BLIND,153.0
112361,11.0,668225.0,2.5,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,116.3749999832362,1554475485372.0,1554475485255.0,BLIND,129.0
4394,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,805.5249999742955,1554475361812.0,1554475361005.0,BLIND,818.0
4395,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,150.02999996067956,1554475361974.0,1554475361823.0,BLIND,160.0
4396,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,156.1249999795109,1554475362141.0,1554475361983.0,BLIND,167.0
4397,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.09000003291294,1554475362288.0,1554475362150.0,BLIND,143.0
4398,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,152.07000001100823,1554475362447.0,1554475362293.0,BLIND,159.0
4399,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,152.48499996960163,1554475362605.0,1554475362452.0,BLIND,157.0
4400,3.0,668237.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,163.2850000169128,1554475362773.0,1554475362609.0,BLIND,358.0
4683,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,783.1799999694341,1554475414287.0,1554475413503.0,BLIND,793.0
4684,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,166.71499999938533,1554475414464.0,1554475414296.0,BLIND,175.0
4685,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,114.72500005038457,1554475414588.0,1554475414471.0,BLIND,124.0
4686,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,117.3149999813177,1554475414713.0,1554475414595.0,BLIND,125.0
4687,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.09999996656552,1554475414855.0,1554475414720.0,BLIND,141.0
4688,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,138.55500001227483,1554475415000.0,1554475414861.0,BLIND,144.0
4689,7.0,668237.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.91499999491498,1554475415159.0,1554475415005.0,BLIND,312.0
4980,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,1084.7700000158509,1554475466932.0,1554475465846.0,BLIND,1092.0
4981,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,178.88500000117347,1554475467118.0,1554475466938.0,BLIND,186.0
4982,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.67500003008172,1554475467277.0,1554475467124.0,BLIND,161.0
4983,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,153.11000001383943,1554475467440.0,1554475467285.0,BLIND,161.0
4984,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,155.37499997299162,1554475467603.0,1554475467446.0,BLIND,164.0
4985,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,153.62500003539023,1554475467765.0,1554475467610.0,BLIND,162.0
4986,11.0,668237.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,153.4600000013597,1554475467926.0,1554475467772.0,BLIND,353.0
5360,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,859.6000000252388,1554475542472.0,1554475541612.0,BLIND,875.0
5361,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,136.9249999988824,1554475542626.0,1554475542487.0,BLIND,147.0
5362,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,143.21000000927597,1554475542779.0,1554475542634.0,BLIND,154.0
5363,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,145.96500003244728,1554475542936.0,1554475542788.0,BLIND,160.0
5364,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,143.37000000523403,1554475543093.0,1554475542948.0,BLIND,157.0
5365,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.75500003108758,1554475543255.0,1554475543105.0,BLIND,158.0
5366,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.40499995462594,1554475543404.0,1554475543263.0,BLIND,151.0
5367,4.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,136.65000000037253,1554475543552.0,1554475543414.0,BLIND,177.0
5680,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,850.1999999862164,1554475594845.0,1554475593993.0,BLIND,863.0
5681,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,158.52500003529713,1554475595015.0,1554475594856.0,BLIND,169.0
5682,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,152.83500001532957,1554475595179.0,1554475595025.0,BLIND,159.0
5683,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,162.36499999649826,1554475595347.0,1554475595184.0,BLIND,172.0
5684,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,170.64500000560656,1554475595527.0,1554475595356.0,BLIND,181.0
5685,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,163.07000000961125,1554475595702.0,1554475595537.0,BLIND,176.0
5686,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,157.26500004529953,1554475595871.0,1554475595713.0,BLIND,170.0
5687,8.0,668237.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,152.95000001788142,1554475596037.0,1554475595883.0,BLIND,188.0
5861,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,953.7000000127592,1554475634151.0,1554475633196.0,BLIND,967.0
5862,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,129.14999999338758,1554475634293.0,1554475634163.0,BLIND,143.0
5863,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.9799999841489,1554475634441.0,1554475634306.0,BLIND,145.0
5864,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.25499994913116,1554475634601.0,1554475634451.0,BLIND,162.0
5865,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,150.4399999976158,1554475634765.0,1554475634613.0,BLIND,164.0
5866,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,157.1150000090711,1554475634936.0,1554475634777.0,BLIND,173.0
5867,11.0,668237.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,143.09999998658898,1554475635095.0,1554475634950.0,BLIND,309.0
6188,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,789.0899999765678,1554475722508.0,1554475721718.0,BLIND,804.0
6189,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.76999999815598,1554475722664.0,1554475722522.0,BLIND,156.0
6190,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.72499998332933,1554475722822.0,1554475722678.0,BLIND,154.0
6191,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,128.00999998580664,1554475722961.0,1554475722832.0,BLIND,139.0
6192,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,150.71000001626092,1554475723123.0,1554475722971.0,BLIND,160.0
6193,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,138.40499997604638,1554475723270.0,1554475723131.0,BLIND,152.0
6194,3.0,668237.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.48000002931803,1554475723417.0,1554475723283.0,BLIND,314.0
6477,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,782.5900000170806,1554475774731.0,1554475773947.0,BLIND,800.0
6478,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,137.9949999973178,1554475774886.0,1554475774747.0,BLIND,154.0
6479,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,157.6350000104867,1554475775060.0,1554475774901.0,BLIND,173.0
6480,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.9599999957718,1554475775210.0,1554475775074.0,BLIND,149.0
6481,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.11500001652166,1554475775363.0,1554475775223.0,BLIND,154.0
6482,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,121.21500005014241,1554475775500.0,1554475775377.0,BLIND,134.0
6483,7.0,668237.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,112.76500002713873,1554475775625.0,1554475775511.0,BLIND,301.0
6775,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,936.9599999627098,1554475827456.0,1554475826518.0,BLIND,950.0
6776,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,133.5500000277534,1554475827603.0,1554475827468.0,BLIND,150.0
6777,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,144.92000004975125,1554475827764.0,1554475827618.0,BLIND,162.0
6778,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.39500000094995,1554475827915.0,1554475827780.0,BLIND,152.0
6779,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,143.64000002387908,1554475828076.0,1554475827932.0,BLIND,158.0
6780,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.91999996546656,1554475828234.0,1554475828090.0,BLIND,158.0
6781,11.0,668237.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.15000003948808,1554475828391.0,1554475828248.0,BLIND,351.0
7137,4.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,871.1999999941327,1554475898578.0,1554475897706.0,BLIND,886.0
7441,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,948.9649999886752,1554475950997.0,1554475950047.0,BLIND,965.0
7442,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,161.68000001925975,1554475951175.0,1554475951012.0,BLIND,180.0
7443,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,207.53499999409541,1554475951401.0,1554475951192.0,BLIND,225.0
7444,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,204.78500000899655,1554475951622.0,1554475951417.0,BLIND,224.0
7445,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,181.54000001959503,1554475951823.0,1554475951641.0,BLIND,202.0
7446,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,174.49499998474494,1554475952019.0,1554475951843.0,BLIND,187.0
7447,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,195.77500002924356,1554475952227.0,1554475952030.0,BLIND,213.0
7448,8.0,668237.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,191.37999997474256,1554475952436.0,1554475952243.0,BLIND,239.0
7628,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,898.6949999816716,1554475990264.0,1554475989365.0,BLIND,915.0
7629,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.73000001255426,1554475990452.0,1554475990280.0,BLIND,188.0
7630,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,128.41000000480562,1554475990598.0,1554475990468.0,BLIND,144.0
7631,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,153.64000003319234,1554475990767.0,1554475990612.0,BLIND,170.0
7632,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.79500001855197,1554475990929.0,1554475990782.0,BLIND,166.0
7633,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,152.8800000087358,1554475991102.0,1554475990948.0,BLIND,175.0
7634,11.0,668237.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,143.5850000125356,1554475991268.0,1554475991123.0,BLIND,160.0
186,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,897.2950000024865,1554475241911.0,1554475241014.0,BLIND,899.0
187,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,128.7300000039977,1554475242042.0,1554475241913.0,BLIND,130.0
188,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,127.76999999914551,1554475242171.0,1554475242043.0,BLIND,129.0
189,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,129.30999999662166,1554475242302.0,1554475242172.0,BLIND,132.0
190,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,124.27499999466818,1554475242429.0,1554475242304.0,BLIND,127.0
191,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,129.77499999396971,1554475242561.0,1554475242431.0,BLIND,131.0
192,3.0,668239.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,129.20000000303844,1554475242692.0,1554475242562.0,BLIND,263.0
549,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,323.4549999979208,1554475293510.0,1554475293186.0,BLIND,325.0
550,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,257.7700000038021,1554475293769.0,1554475293511.0,BLIND,265.0
551,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,129.03499999811172,1554475293905.0,1554475293776.0,BLIND,131.0
552,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.8499999991618,1554475294045.0,1554475293907.0,BLIND,139.0
553,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,135.67999999941094,1554475294182.0,1554475294046.0,BLIND,138.0
554,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.39499999792315,1554475294321.0,1554475294184.0,BLIND,141.0
555,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.64999999955762,1554475294458.0,1554475294325.0,BLIND,134.0
556,7.0,668239.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.51499999751104,1554475294592.0,1554475294459.0,BLIND,137.0
897,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,353.75000000203727,1554475345765.0,1554475345410.0,BLIND,356.0
898,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.80500000010943,1554475345912.0,1554475345766.0,BLIND,148.0
899,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,125.63500000396743,1554475346040.0,1554475345914.0,BLIND,127.0
900,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.00499999383464,1554475346181.0,1554475346041.0,BLIND,141.0
901,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,138.0799999969895,1554475346321.0,1554475346182.0,BLIND,140.0
902,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.41500000166707,1554475346462.0,1554475346322.0,BLIND,142.0
903,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.80500000272878,1554475346605.0,1554475346464.0,BLIND,146.0
904,11.0,668239.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,136.87999999820022,1554475346748.0,1554475346610.0,BLIND,142.0
1370,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,553.090000001248,1554475468560.0,1554475468007.0,BLIND,554.0
1371,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,115.49999999988357,1554475468677.0,1554475468561.0,BLIND,117.0
1372,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,121.12499999784632,1554475468800.0,1554475468678.0,BLIND,124.0
1373,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,135.9950000041863,1554475468938.0,1554475468802.0,BLIND,138.0
1374,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,127.16000000364149,1554475469068.0,1554475468940.0,BLIND,129.0
1375,4.0,668239.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,129.8049999968498,1554475469200.0,1554475469069.0,BLIND,429.0
1724,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,774.6449999976903,1554475521166.0,1554475520391.0,BLIND,776.0
1725,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,136.90499999938766,1554475521304.0,1554475521167.0,BLIND,139.0
1726,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,112.59500000596745,1554475521418.0,1554475521306.0,BLIND,114.0
1727,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,124.36499999603257,1554475521544.0,1554475521420.0,BLIND,126.0
1728,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,130.85500000306638,1554475521677.0,1554475521546.0,BLIND,134.0
1729,8.0,668239.0,0.7,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,123.35000000166474,1554475521803.0,1554475521680.0,BLIND,496.0
1999,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,584.6149999997579,1554475560161.0,1554475559576.0,BLIND,586.0
2000,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,139.790000001085,1554475560302.0,1554475560162.0,BLIND,146.0
2001,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,126.74999999580903,1554475560435.0,1554475560308.0,BLIND,129.0
2002,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,123.8249999951222,1554475560562.0,1554475560437.0,BLIND,126.0
2003,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,130.1099999982398,1554475560693.0,1554475560563.0,BLIND,134.0
2004,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,117.47000000468687,1554475560815.0,1554475560697.0,BLIND,124.0
2005,11.0,668239.0,1.2,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,97.37499999755528,1554475560919.0,1554475560821.0,BLIND,244.0
2350,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,412.4300000039512,1554475695825.0,1554475695413.0,BLIND,414.0
2351,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,136.27000000269618,1554475695964.0,1554475695827.0,BLIND,142.0
2352,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.28499999968335,1554475696101.0,1554475695969.0,BLIND,134.0
2353,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,130.07999999535969,1554475696234.0,1554475696103.0,BLIND,134.0
2354,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,129.33000000339234,1554475696367.0,1554475696237.0,BLIND,134.0
2355,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.13500000187196,1554475696513.0,1554475696371.0,BLIND,144.0
2356,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,136.8099999963306,1554475696652.0,1554475696515.0,BLIND,139.0
2357,3.0,668239.0,0.7,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,145.8100000018021,1554475696801.0,1554475696654.0,BLIND,163.0
2683,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1055.029999995837,1554475748804.0,1554475747749.0,BLIND,1060.0
2684,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.6249999983702,1554475748942.0,1554475748809.0,BLIND,135.0
2685,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,130.3649999973131,1554475749075.0,1554475748944.0,BLIND,133.0
2686,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,143.46500000101514,1554475749221.0,1554475749077.0,BLIND,147.0
2687,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,147.85999999730848,1554475749372.0,1554475749224.0,BLIND,155.0
2688,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,135.31000000506174,1554475749515.0,1554475749379.0,BLIND,138.0
2689,7.0,668239.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,138.14499999722466,1554475749656.0,1554475749517.0,BLIND,290.0
3008,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,390.2349999989383,1554475800453.0,1554475800063.0,BLIND,392.0
3009,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,164.64999999885913,1554475800620.0,1554475800455.0,BLIND,167.0
3010,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,121.26500000152737,1554475800743.0,1554475800622.0,BLIND,124.0
3011,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,126.04500000446569,1554475800872.0,1554475800746.0,BLIND,128.0
3012,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,136.71500000054948,1554475801011.0,1554475800874.0,BLIND,141.0
3013,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,139.0200000023469,1554475801154.0,1554475801015.0,BLIND,141.0
3014,11.0,668239.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.25000000442378,1554475801298.0,1554475801156.0,BLIND,318.0
3446,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,316.0900000003166,1554475945964.0,1554475945648.0,BLIND,318.0
3447,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,124.94499999599066,1554475946091.0,1554475945966.0,BLIND,128.0
3448,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,123.50500000326427,1554475946217.0,1554475946094.0,BLIND,126.0
3449,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,126.104999995674,1554475946347.0,1554475946220.0,BLIND,133.0
3450,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,118.705000000773,1554475946472.0,1554475946353.0,BLIND,121.0
3451,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,117.14500000374392,1554475946592.0,1554475946474.0,BLIND,123.0
3452,4.0,668239.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,114.97999999846796,1554475946712.0,1554475946597.0,BLIND,252.0
3794,8.0,668239.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,950.3049999984213,1554475998946.0,1554475997996.0,BLIND,955.0
3795,8.0,668239.0,0.7,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,126.32500000472645,1554475999078.0,1554475998951.0,BLIND,135.0
