,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,index,latency
6246,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.0,1551894793713.0,1551894793580.0,5c536487b78e9500010dc0a1,6246,136.0
6247,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.0,1551894793857.0,1551894793716.0,5c536487b78e9500010dc0a1,6247,144.0
6569,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,119.0,1551894845606.0,1551894845487.0,5c536487b78e9500010dc0a1,6569,123.0
6570,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,135.99999999988358,1551894845746.0,1551894845610.0,5c536487b78e9500010dc0a1,6570,139.0
6571,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.0,1551894845900.0,1551894845749.0,5c536487b78e9500010dc0a1,6571,155.0
6572,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,157.0,1551894846061.0,1551894845904.0,5c536487b78e9500010dc0a1,6572,160.0
6573,621729.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.0,1551894846216.0,1551894846064.0,5c536487b78e9500010dc0a1,6573,156.0
6947,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,193.0,1551894928642.0,1551894928449.0,5c536487b78e9500010dc0a1,6947,198.0
6948,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,141.0,1551894928788.0,1551894928647.0,5c536487b78e9500010dc0a1,6948,146.0
6949,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,144.0,1551894928937.0,1551894928793.0,5c536487b78e9500010dc0a1,6949,148.0
6950,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.0,1551894929090.0,1551894928941.0,5c536487b78e9500010dc0a1,6950,153.0
6951,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.0,1551894929243.0,1551894929094.0,5c536487b78e9500010dc0a1,6951,153.0
7267,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.00000000011642,1551894980911.0,1551894980773.0,5c536487b78e9500010dc0a1,7267,143.0
7268,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.0,1551894981064.0,1551894980916.0,5c536487b78e9500010dc0a1,7268,156.0
7269,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,134.0,1551894981207.0,1551894981072.0,5c536487b78e9500010dc0a1,7269,139.0
7270,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.00000000011642,1551894981359.0,1551894981211.0,5c536487b78e9500010dc0a1,7270,152.0
7510,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,114.0,1551895020314.0,1551895020200.0,5c536487b78e9500010dc0a1,7510,118.0
7511,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.0,1551895020467.0,1551895020318.0,5c536487b78e9500010dc0a1,7511,153.0
7512,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,135.0,1551895020607.0,1551895020471.0,5c536487b78e9500010dc0a1,7512,141.0
7513,621729.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,143.0,1551895020754.0,1551895020612.0,5c536487b78e9500010dc0a1,7513,147.0
8574,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.5400000001537,1551894450958.0,1551894450799.0,5c655f01755ed200011bf205,67811,172.0
8575,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,127.74000001081731,1551894451101.0,1551894450971.0,5c655f01755ed200011bf205,67812,136.0
8576,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,144.1449999983888,1551894451252.0,1551894451107.0,5c655f01755ed200011bf205,67813,148.0
8577,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,155.61000000161584,1551894451411.0,1551894451255.0,5c655f01755ed200011bf205,67814,166.0
8578,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,156.62500000325963,1551894451581.0,1551894451421.0,5c655f01755ed200011bf205,67815,163.0
8855,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.9150000012014,1551894503195.0,1551894503029.0,5c655f01755ed200011bf205,68092,170.0
8856,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,146.94999999483116,1551894503347.0,1551894503199.0,5c655f01755ed200011bf205,68093,150.0
8857,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,170.84500000055414,1551894503521.0,1551894503349.0,5c655f01755ed200011bf205,68094,182.0
8858,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,165.61999999976248,1551894503698.0,1551894503531.0,5c655f01755ed200011bf205,68095,177.0
8859,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,138.4450000041397,1551894503848.0,1551894503708.0,5c655f01755ed200011bf205,68096,150.0
8860,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,131.37000000278928,1551894503991.0,1551894503858.0,5c655f01755ed200011bf205,68097,135.0
9111,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,152.1199999988312,1551894555345.0,1551894555189.0,5c655f01755ed200011bf205,68348,160.0
9112,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,173.52500000561122,1551894555523.0,1551894555349.0,5c655f01755ed200011bf205,68349,178.0
9113,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,170.75499999918975,1551894555698.0,1551894555527.0,5c655f01755ed200011bf205,68350,174.0
9114,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,161.9899999932386,1551894555864.0,1551894555701.0,5c655f01755ed200011bf205,68351,172.0
9115,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,161.6399999911664,1551894556036.0,1551894555873.0,5c655f01755ed200011bf205,68352,173.0
9116,621733.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,170.90499999176242,1551894556219.0,1551894556046.0,5c655f01755ed200011bf205,68353,187.0
9397,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.63500000501517,1551894629204.0,1551894629055.0,5c655f01755ed200011bf205,68634,167.0
9398,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,154.70499999355525,1551894629379.0,1551894629222.0,5c655f01755ed200011bf205,68635,170.0
9399,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.0700000011129,1551894629550.0,1551894629392.0,5c655f01755ed200011bf205,68636,170.0
9400,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,151.6750000009779,1551894629715.0,1551894629562.0,5c655f01755ed200011bf205,68637,158.0
9401,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,173.53499999444466,1551894629894.0,1551894629720.0,5c655f01755ed200011bf205,68638,185.0
9402,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.35000000253785,1551894630070.0,1551894629905.0,5c655f01755ed200011bf205,68639,169.0
9565,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.65000000118744,1551894681541.0,1551894681399.0,5c655f01755ed200011bf205,68802,144.0
9566,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,179.76499999349468,1551894681723.0,1551894681543.0,5c655f01755ed200011bf205,68803,184.0
9567,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,178.85499999101742,1551894681907.0,1551894681727.0,5c655f01755ed200011bf205,68804,183.0
9568,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.54999999527354,1551894682082.0,1551894681910.0,5c655f01755ed200011bf205,68805,184.0
9570,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,144.67499998863786,1551894682739.0,1551894682594.0,5c655f01755ed200011bf205,68807,150.0
9761,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,181.53999999049117,1551894720818.0,1551894720636.0,5c655f01755ed200011bf205,68998,196.0
9762,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,135.8650000038324,1551894720970.0,1551894720832.0,5c655f01755ed200011bf205,68999,142.0
9763,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,154.01499999279622,1551894721129.0,1551894720974.0,5c655f01755ed200011bf205,69000,159.0
9764,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,147.61499999440275,1551894721281.0,1551894721133.0,5c655f01755ed200011bf205,69001,162.0
9765,621733.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.09000000241213,1551894721445.0,1551894721295.0,5c655f01755ed200011bf205,69002,162.0
10012,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,176.75499999313615,1551894831941.0,1551894831764.0,5c655f01755ed200011bf205,69249,180.0
10013,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,163.96000000531785,1551894832108.0,1551894831944.0,5c655f01755ed200011bf205,69250,169.0
10014,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,155.64000001177192,1551894832269.0,1551894832113.0,5c655f01755ed200011bf205,69251,158.0
10015,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,180.56999999680562,1551894832452.0,1551894832271.0,5c655f01755ed200011bf205,69252,184.0
10016,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,169.15000000153668,1551894832624.0,1551894832455.0,5c655f01755ed200011bf205,69253,172.0
10197,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,203.39500000409316,1551894891132.0,1551894890928.0,5c655f01755ed200011bf205,69434,207.0
10198,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,162.55999999702908,1551894891298.0,1551894891135.0,5c655f01755ed200011bf205,69435,167.0
10199,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,169.3399999930989,1551894891472.0,1551894891302.0,5c655f01755ed200011bf205,69436,173.0
10200,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,206.9199999968987,1551894891682.0,1551894891475.0,5c655f01755ed200011bf205,69437,209.0
10202,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,214.5200000086334,1551894892320.0,1551894892104.0,5c655f01755ed200011bf205,69439,221.0
10388,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,145.4899999953341,1551894936768.0,1551894936622.0,5c655f01755ed200011bf205,69625,150.0
10389,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,187.30999999388587,1551894936960.0,1551894936772.0,5c655f01755ed200011bf205,69626,193.0
10390,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,61.44000000494998,1551894937027.0,1551894936965.0,5c655f01755ed200011bf205,69627,65.0
10391,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,130.9800000017276,1551894937162.0,1551894937030.0,5c655f01755ed200011bf205,69628,135.0
10392,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,155.63500000280328,1551894937321.0,1551894937165.0,5c655f01755ed200011bf205,69629,161.0
10393,621733.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,158.4350000048289,1551894937485.0,1551894937326.0,5c655f01755ed200011bf205,69630,163.0
10712,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,189.68999999924566,1551895045361.0,1551895045171.0,5c655f01755ed200011bf205,69949,195.0
10713,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,160.44000000692904,1551895045526.0,1551895045366.0,5c655f01755ed200011bf205,69950,165.0
10714,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,162.5550000026124,1551895045694.0,1551895045531.0,5c655f01755ed200011bf205,69951,167.0
10715,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,153.10999999928754,1551895045852.0,1551895045698.0,5c655f01755ed200011bf205,69952,158.0
10716,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,158.69999999995343,1551895046015.0,1551895045856.0,5c655f01755ed200011bf205,69953,163.0
10717,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,168.1600000010803,1551895046188.0,1551895046019.0,5c655f01755ed200011bf205,69954,173.0
10972,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,166.51499998988584,1551895096979.0,1551895096812.0,5c655f01755ed200011bf205,70209,171.0
10973,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,199.67000000178814,1551895097184.0,1551895096983.0,5c655f01755ed200011bf205,70210,205.0
10974,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,192.86499998997897,1551895097381.0,1551895097188.0,5c655f01755ed200011bf205,70211,197.0
10975,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,195.33000000228643,1551895097581.0,1551895097385.0,5c655f01755ed200011bf205,70212,201.0
10976,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,287.1799999993528,1551895097873.0,1551895097586.0,5c655f01755ed200011bf205,70213,292.0
10977,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,207.5649999896996,1551895098086.0,1551895097878.0,5c655f01755ed200011bf205,70214,212.0
11119,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,194.9050000112038,1551895137100.0,1551895136904.0,5c655f01755ed200011bf205,70356,200.0
11120,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,171.04499999550168,1551895137276.0,1551895137104.0,5c655f01755ed200011bf205,70357,177.0
11121,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,186.54500000411645,1551895137468.0,1551895137281.0,5c655f01755ed200011bf205,70358,191.0
11122,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,186.744999999064,1551895137659.0,1551895137472.0,5c655f01755ed200011bf205,70359,192.0
11123,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,231.37000000861008,1551895137896.0,1551895137664.0,5c655f01755ed200011bf205,70360,237.0
11124,621733.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,256.78500000503846,1551895138158.0,1551895137901.0,5c655f01755ed200011bf205,70361,261.0
7842,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.12499999627468,1551894530029.0,1551894529879.0,5c4486c38bb6fd000164157d,7842,151.0
7843,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.55500000418397,1551894530165.0,1551894530030.0,5c4486c38bb6fd000164157d,7843,137.0
7844,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,117.72999999811873,1551894530285.0,1551894530167.0,5c4486c38bb6fd000164157d,7844,119.0
7845,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,150.59499999915715,1551894530437.0,1551894530286.0,5c4486c38bb6fd000164157d,7845,153.0
7846,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,94.07500000088476,1551894530533.0,1551894530439.0,5c4486c38bb6fd000164157d,7846,96.0
7847,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,94.03000000020256,1551894530630.0,1551894530535.0,5c4486c38bb6fd000164157d,7847,96.0
8175,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.67499999329448,1551894582301.0,1551894582151.0,5c4486c38bb6fd000164157d,8175,152.0
8176,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,133.944999994128,1551894582437.0,1551894582303.0,5c4486c38bb6fd000164157d,8176,136.0
8177,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,165.70500000671018,1551894582605.0,1551894582439.0,5c4486c38bb6fd000164157d,8177,167.0
8178,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.46000000054482,1551894582756.0,1551894582606.0,5c4486c38bb6fd000164157d,8178,152.0
8179,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.25500000431205,1551894582909.0,1551894582758.0,5c4486c38bb6fd000164157d,8179,153.0
8180,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,93.77500000118744,1551894583005.0,1551894582911.0,5c4486c38bb6fd000164157d,8180,96.0
8505,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,134.05500000226309,1551894634532.0,1551894634398.0,5c4486c38bb6fd000164157d,8505,135.0
8506,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,110.0550000119256,1551894634644.0,1551894634533.0,5c4486c38bb6fd000164157d,8506,112.0
8507,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,102.99499999382532,1551894634748.0,1551894634645.0,5c4486c38bb6fd000164157d,8507,104.0
8508,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,94.4850000087172,1551894634844.0,1551894634749.0,5c4486c38bb6fd000164157d,8508,97.0
8509,621734.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,118.73999999079388,1551894634965.0,1551894634846.0,5c4486c38bb6fd000164157d,8509,120.0
8916,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.78000000538304,1551894734373.0,1551894734231.0,5c4486c38bb6fd000164157d,8916,143.0
8917,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,126.27999999676832,1551894734501.0,1551894734374.0,5c4486c38bb6fd000164157d,8917,129.0
8918,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,125.39500001003034,1551894734629.0,1551894734503.0,5c4486c38bb6fd000164157d,8918,127.0
8919,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,118.56499999703372,1551894734749.0,1551894734630.0,5c4486c38bb6fd000164157d,8919,120.0
8920,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,118.34499999531543,1551894734869.0,1551894734750.0,5c4486c38bb6fd000164157d,8920,121.0
8921,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,101.94500000216068,1551894734973.0,1551894734871.0,5c4486c38bb6fd000164157d,8921,103.0
9230,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,126.54499999189285,1551894786661.0,1551894786534.0,5c4486c38bb6fd000164157d,9230,129.0
9231,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,125.11999999696856,1551894786788.0,1551894786663.0,5c4486c38bb6fd000164157d,9231,128.0
9232,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,125.33500000427013,1551894786916.0,1551894786791.0,5c4486c38bb6fd000164157d,9232,128.0
9233,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,85.65500000258908,1551894787004.0,1551894786919.0,5c4486c38bb6fd000164157d,9233,87.0
9234,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,85.7700000051409,1551894787092.0,1551894787006.0,5c4486c38bb6fd000164157d,9234,88.0
9235,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,118.10500000137837,1551894787212.0,1551894787094.0,5c4486c38bb6fd000164157d,9235,121.0
9466,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,86.43500000471249,1551894825987.0,1551894825900.0,5c4486c38bb6fd000164157d,9466,89.0
9467,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,149.040000003879,1551894826138.0,1551894825989.0,5c4486c38bb6fd000164157d,9467,152.0
9468,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.6649999866495,1551894826275.0,1551894826141.0,5c4486c38bb6fd000164157d,9468,136.0
9469,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.47000000230037,1551894826419.0,1551894826277.0,5c4486c38bb6fd000164157d,9469,144.0
9470,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,133.41500000387896,1551894826555.0,1551894826421.0,5c4486c38bb6fd000164157d,9470,136.0
9471,621734.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.39000000432134,1551894826699.0,1551894826557.0,5c4486c38bb6fd000164157d,9471,144.0
9778,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,84.19500000309198,1551895000361.0,1551895000277.0,5c4486c38bb6fd000164157d,9778,86.0
9779,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.34000000357628,1551895000513.0,1551895000363.0,5c4486c38bb6fd000164157d,9779,153.0
9780,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.4199999999255,1551895000657.0,1551895000516.0,5c4486c38bb6fd000164157d,9780,144.0
9781,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,125.4600000102073,1551895000786.0,1551895000660.0,5c4486c38bb6fd000164157d,9781,128.0
9782,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,132.88499999907802,1551895000921.0,1551895000788.0,5c4486c38bb6fd000164157d,9782,136.0
10075,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,181.47999999928288,1551895052498.0,1551895052316.0,5c4486c38bb6fd000164157d,10075,184.0
10076,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.7100000069477,1551895052641.0,1551895052500.0,5c4486c38bb6fd000164157d,10076,144.0
10077,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.29499999573454,1551895052794.0,1551895052644.0,5c4486c38bb6fd000164157d,10077,152.0
10078,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,172.89999999036078,1551895052970.0,1551895052796.0,5c4486c38bb6fd000164157d,10078,176.0
10079,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,133.3100000047125,1551895053106.0,1551895052972.0,5c4486c38bb6fd000164157d,10079,136.0
10080,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,125.0349999901373,1551895053234.0,1551895053108.0,5c4486c38bb6fd000164157d,10080,128.0
10356,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.06500000506642,1551895104841.0,1551895104692.0,5c4486c38bb6fd000164157d,10356,152.0
10357,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,148.535000000149,1551895104993.0,1551895104844.0,5c4486c38bb6fd000164157d,10357,152.0
10358,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.18999999645166,1551895105145.0,1551895104996.0,5c4486c38bb6fd000164157d,10358,152.0
10359,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,148.79999999538998,1551895105297.0,1551895105148.0,5c4486c38bb6fd000164157d,10359,151.0
10360,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,141.5749999869149,1551895105441.0,1551895105299.0,5c4486c38bb6fd000164157d,10360,144.0
10361,621734.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,157.944999998901,1551895105602.0,1551895105443.0,5c4486c38bb6fd000164157d,10361,161.0
10736,621734.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,124.04499998944813,1551895241472.0,1551895241348.0,5c4486c38bb6fd000164157d,10736,127.0
10737,621734.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,155.41999999550168,1551895241631.0,1551895241475.0,5c4486c38bb6fd000164157d,10737,160.0
10738,621734.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,93.56500000297092,1551895241728.0,1551895241635.0,5c4486c38bb6fd000164157d,10738,97.0
10739,621734.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,60.095000007888295,1551895241792.0,1551895241732.0,5c4486c38bb6fd000164157d,10739,63.0
